time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
20.129680,1.356424,2.660206,1.469701
20.169719,-0.138968,2.903758,1.419224
20.199748,-1.368404,2.847126,1.711670
20.229777,-0.727669,2.879659,1.335036
20.269815,-1.813422,2.500993,2.111094
20.299844,-3.201417,2.272673,2.697995
20.329873,-1.104926,1.633253,3.469738
20.369912,1.865851,1.364225,1.820248
20.399940,3.165787,0.483968,1.192830
20.429969,2.094416,1.301490,0.377938
20.470008,-1.207191,0.184787,1.252224
20.500037,-2.664156,0.203434,1.627985
20.530066,-2.106185,0.418983,0.988464
20.570104,-2.349519,0.525674,0.817889
20.600133,-2.632591,0.367959,0.813815
20.630162,-2.818493,0.684597,0.827989
20.670201,-2.457681,0.851027,0.700199
20.700230,-2.150638,0.755130,0.560152
20.730258,-1.688934,0.705471,0.520470
20.770297,-1.203037,1.236582,0.350381
20.800326,-0.936726,1.009224,0.504902
20.830355,-0.352181,0.857640,0.447307
20.870393,-0.699216,-0.033605,-0.379654
20.900422,-0.789914,-0.838745,-1.589696
20.930452,-1.420159,-2.088075,-3.073753
20.970491,-4.759486,-2.831509,-2.392871
21.000520,-3.689465,-2.620114,-1.008600
21.030549,-1.320684,-4.292318,-1.158737
21.070587,-0.359068,-3.183141,-0.784414
21.100616,0.121357,-2.869332,-0.410430
21.130645,1.710917,-2.497479,-0.493038
21.170684,3.754125,-1.126057,-0.225825
21.200712,4.043958,-0.538887,0.061825
21.230741,4.163842,-0.211432,0.155046
21.270780,1.292675,0.159926,0.019271
21.300809,2.040974,1.070366,-0.015347
21.330838,7.495114,0.342412,0.736909
21.370876,4.432375,0.003213,0.108431
21.400905,-0.415015,0.111546,0.988689
21.430934,-0.416329,-2.172983,-1.227475
