time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
16.549587,-1.282887,-3.364809,-4.992557
16.579465,-2.379563,-4.265417,-5.521212
16.619303,-2.338636,-4.997044,-4.882362
16.649181,-2.586365,-5.234503,-4.108841
16.679059,-3.289198,-4.485398,-3.002480
16.718897,-2.620676,-3.754042,-1.756543
16.748775,-0.896011,-6.873982,-2.581991
16.778653,3.812300,1.878960,2.214758
16.818491,-1.905089,-2.226309,-2.539894
16.848369,0.676720,1.351895,-5.366259
16.878247,-1.134597,2.004728,-4.218765
16.918085,0.869035,4.629316,0.411014
16.947963,1.629369,5.813428,-2.365802
16.977841,-1.707046,3.665950,-1.768226
17.017678,-1.771647,0.802377,-2.319121
17.047557,-0.477375,-0.915383,-2.560661
17.087394,-0.400985,-1.843231,-2.450593
17.117272,-0.439315,-1.634772,-2.011118
17.147151,-0.919993,-1.933293,-1.488358
17.186988,-1.641424,-1.461805,-0.036843
17.216866,-0.603807,-1.267593,0.454098
17.246744,-0.129736,-0.913950,1.047761
17.286582,-0.617617,-1.244515,1.568374
17.316462,-0.337313,-1.039153,0.983778
17.346340,-0.252467,-1.311660,1.313930
17.386178,0.598295,-1.053982,1.432671
17.416056,0.989378,-0.770414,1.367363
17.445934,1.541132,-0.370062,1.367614
17.485772,2.293775,0.134746,1.518047
17.515650,2.068126,0.583590,1.286889
17.545528,2.215497,0.587933,0.984091
17.585366,2.462370,0.910725,1.271691
17.615244,2.127533,1.317339,1.409809
17.645122,1.229108,1.164126,1.175962
17.684960,-0.691088,0.651898,0.059975
17.714838,-1.290155,0.193516,-0.061216
17.744716,-0.931620,0.110346,0.094019
17.784554,0.179672,-0.263596,0.002434
17.814432,0.324617,-0.456849,0.476855
17.854269,0.420803,-0.746073,0.113074
17.884147,0.578964,-1.486893,-0.215592
17.914026,-0.129212,-1.388809,-1.177569
17.953863,0.305669,-1.089197,0.160135
17.983741,0.711558,-0.860259,-0.303463
18.013619,0.125866,-1.112794,0.074871
18.053457,1.371292,-0.812671,0.638245
18.083335,0.298940,-0.356637,0.753049
18.113213,-0.504798,-0.529781,0.594665
18.153051,-0.499540,-0.112333,-0.105286
18.182929,-0.312032,-0.109114,0.600159
18.212807,-0.274575,-0.184958,0.360083
18.252645,-0.022398,-0.062088,0.230958
18.282523,0.016886,-0.045839,0.372075
18.312401,-0.027014,-0.062614,0.334221
18.352236,-0.215356,-0.132921,0.189322
18.382114,0.080873,-0.087385,0.305241
18.411992,0.007184,-0.115838,0.268756
18.451829,-0.300106,-0.164242,0.094432
18.481708,-0.204324,-0.186320,0.170940
18.511586,-0.097899,-0.140695,0.176247
18.551423,-0.197075,-0.056865,0.152110
18.581302,0.005245,-0.022782,0.263749
18.621139,-0.256123,-0.032826,0.292251
18.651017,-0.569966,-0.026935,0.167118
18.680895,-0.105215,0.016927,0.095958
18.720733,-0.660645,0.008582,-0.232873
18.750611,-0.680171,0.032497,-0.092121
18.780489,-0.554722,0.139814,-0.035765
18.820327,-0.515388,0.166382,-0.027620
18.850205,-0.714801,0.321032,-0.245105
18.880083,-0.775929,0.761102,0.286865
18.919921,-1.052860,1.484664,0.100781
18.949799,-0.537784,0.808978,0.806727
18.979677,-0.519729,0.256977,1.460236
19.019515,0.159816,1.934625,2.289782
19.049393,-1.234444,1.534339,2.155543
19.079271,-1.254544,1.004813,1.806174
19.119108,-0.630610,-0.033840,1.725540
19.148987,-0.381696,-0.171122,1.251953
19.178865,-0.123802,0.072264,0.565585
19.218702,0.352118,-0.044909,0.203310
19.248580,0.016187,0.124891,-0.581822
19.278459,0.280716,-0.255616,-1.580920
19.318296,1.039139,-0.378842,-1.564463
19.348174,0.971968,-0.689648,-1.182678
19.378052,0.311263,-0.211318,-1.277881
19.417890,-0.377650,0.193871,-0.456855
19.447768,-1.114084,0.547822,0.375195
19.487606,-3.025602,1.285519,1.506015
19.517484,-3.110020,0.786623,2.696075
19.547362,-2.433627,0.237872,1.732161
19.587199,-0.821082,0.318041,0.592436
19.617077,-0.122071,0.369946,0.278144
19.646956,-0.213897,0.095930,-0.226015
19.686793,-0.255429,-0.101842,-0.617724
19.716671,-0.742728,0.004206,-0.370270
19.746549,-0.303900,-0.038730,0.018258
19.786387,0.328926,-0.180482,0.378717
19.816265,0.422155,-0.207018,0.082827
19.846143,0.534952,-0.432746,0.039329
19.885981,-0.304360,-0.158399,-0.202367
19.915859,-0.548807,-0.073048,-0.228027
19.945737,-0.788667,0.097021,-0.099188
19.985575,-0.447684,-0.039386,0.227391
20.015453,-0.336269,-0.175133,0.561924
20.045331,0.220318,-0.202700,0.396917
20.085168,0.279789,-0.219088,0.020579
20.115047,0.200394,-0.238760,0.556637
20.144925,0.218034,-0.071678,0.084527
20.184762,1.281719,-0.030277,0.134179
20.214640,1.125823,0.088328,0.444908
20.244518,0.381259,-0.048945,0.548775
20.284356,-0.420857,-0.161437,0.241598
20.314234,-0.190751,-0.193829,-0.036727
20.354072,-0.788553,-0.273462,-0.407857
20.383950,-0.267884,-0.206690,-0.394463
20.413828,-0.358035,-0.143157,-0.835869
20.453665,-0.901951,-0.060557,-0.774046
20.483544,-0.617243,0.250366,-0.896571
20.513422,-0.460588,0.335903,-0.374593
20.553259,-0.777606,0.579684,-0.188244
20.583137,-0.590670,0.640689,-0.104009
20.613016,-0.287418,0.359420,0.138490
20.652853,-0.147865,0.233936,-0.074182
20.682731,-0.734423,0.061975,-0.176530
20.712609,-0.828987,-0.029440,-0.224678
20.752447,-0.455456,-0.001700,-0.226745
20.782325,-0.396832,-0.172256,-0.156661
20.812203,-0.399038,-0.092542,-0.063815
20.852041,-0.457755,-0.096893,-0.219569
20.881919,-0.373555,-0.377941,-0.300153
20.911797,-0.189067,-0.298640,-0.237113
20.951634,-0.233611,-0.239527,-0.269402
20.981513,-0.199609,-0.150286,-0.179069
21.011391,-0.211355,-0.005811,0.007724
21.051228,-0.109125,-0.094585,0.157368
21.081106,-0.196734,-0.337511,0.452348
21.120944,-0.695119,-0.468238,0.796014
21.150822,-1.343299,-0.303836,0.407073
21.180700,-1.603383,0.476145,0.259279
21.220538,-0.869003,0.297106,0.738692
21.250416,-0.779100,0.207740,0.804416
21.280294,-1.016045,0.347215,0.852259
21.320132,-1.183357,0.516854,0.816403
