time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
13.986844,2.975261,6.036188,-1.584631
14.016722,3.696447,5.019759,-1.473720
14.046600,5.321392,4.361506,-0.251615
14.086437,3.020705,3.053542,0.325018
14.116315,1.441006,2.190990,0.570252
14.146193,-0.832429,0.946265,0.080606
14.186030,-1.770428,-0.968770,-0.595629
14.215908,-2.143355,-1.820076,-0.342911
14.245786,-2.207794,-2.589885,-0.314793
14.285623,-1.440844,-3.136631,-0.080570
14.315501,-1.677789,-3.858244,0.849851
14.345379,-2.306747,-4.142371,1.569074
14.385216,-2.899338,-4.787488,1.983497
14.415094,-4.421189,-5.626973,1.056637
14.444972,-6.935364,-3.558553,2.019778
14.484810,-6.175372,-0.300753,0.797639
14.514688,-0.191277,-1.700543,2.237721
14.554525,3.657450,-1.274141,0.445669
14.584403,1.836177,-0.774738,-0.955570
14.614281,-3.524861,0.480515,-0.680572
14.654120,-1.932750,2.690578,-0.778079
14.683998,1.690053,4.936378,-2.758684
14.713876,6.703522,5.319738,-4.360990
14.753713,2.872111,6.000568,1.194637
14.783591,1.481781,6.776533,-1.612010
14.813469,3.944456,5.783260,-1.220928
14.853307,5.037008,3.561788,-0.713718
14.883185,3.886362,3.038795,0.390596
14.913063,1.317399,2.978961,-0.366469
14.952900,-0.877471,0.518792,-0.344768
14.982778,-2.728177,-1.229168,-0.745073
15.012656,-2.903880,-2.251802,-0.764354
15.052493,-1.749073,-3.425954,-0.393962
15.082371,-1.822980,-3.830226,0.280216
15.112249,-1.852661,-4.353642,0.403407
15.152087,-2.315256,-3.782320,0.811642
15.181965,-2.162731,-3.350902,1.033630
15.211843,-2.193847,-2.723805,0.748663
15.251680,-1.291795,-1.645579,0.550178
15.281558,-0.552140,-0.966419,0.287396
15.311436,-0.188967,-0.079405,0.980830
15.351274,0.903365,0.529733,0.815934
15.381152,0.695174,0.030341,0.947631
15.420989,-0.196674,-1.196255,1.499859
15.450867,-2.360075,-1.741165,1.458041
15.480745,-2.422139,-0.687824,0.039438
15.520583,1.740054,-0.251910,0.332526
15.550461,4.028721,-0.468061,0.050247
